コード,銘柄名,市場,現在値,前日比(%)
6091,ウエスコＨＬＤＧ,東S,"864","+2.0 (+0.23%) "
6092,エンバイオＨＬＤＧ,東S,"799","-23.0 (-2.80%) "
6093,エスクロー・エージェント・ジャ,東S,"168","-2.0 (-1.18%) "
6094,フリークアウトＨＬＤＧ,東G,"691","+3.0 (+0.44%) "
6096,レアジョブ,東S,"297","-2.0 (-0.67%) "
6098,リクルートＨＬＤＧ,東P,"7,302","-6.0 (-0.08%) "
6099,エラン,東P,"729","-3.0 (-0.41%) "
6101,ツガミ,東P,"4,355","+235.0 (+5.70%) "
6103,オークマ,東P,"4,395","+225.0 (+5.40%) "
6104,芝浦機械,東P,"4,280","+115.0 (+2.76%) "
6111,旭精機工業,名M,"2,245","-11.0 (-0.49%) "
6113,アマダ,東P,"2,604","+75.0 (+2.97%) "
6118,アイダエンジニアリング,東P,"1,186","-11.0 (-0.92%) "
6125,岡本工作機械製作所,東S,"4,180","+75.0 (+1.83%) "
6134,ＦＵＪＩ,東P,"5,963","+90.0 (+1.53%) "
6135,牧野フライス製作所,東P,"11,800","+10.0 (+0.08%) "
6136,オーエスジー,東P,"3,203","+56.0 (+1.78%) "
6137,小池酸素工業,東S,"1,841","-6.0 (-0.32%) "
6138,ダイジェット工業,東S,"1,073","-3.0 (-0.28%) "
6140,旭ダイヤモンド工業,東P,"1,286","-24.0 (-1.83%) "
6141,ＤＭＧ森精機,東P,"2,843.5","+164.5 (+6.14%) "
6142,富士精工,名M,"1,587","-38.0 (-2.34%) "
6143,ソディック,東P,"1,531","+66.0 (+4.51%) "
6144,西部電機,東S,"2,830","-8.0 (-0.28%) "
6145,ＮＩＴＴＯＫＵ,東S,"2,419","+65.0 (+2.76%) "
6146,ディスコ,東P,"76,030","+4,330.0 (+6.04%) "
6147,ヤマザキ,東S,"281","+6.0 (+2.18%) "
6149,小田原エンジニアリング,東S,"1,955","+3.0 (+0.15%) "
6150,タケダ機械,東S,"3,040","+15.0 (+0.50%) "
6151,日東工器,東P,"1,621","+3.0 (+0.19%) "
6155,高松機械工業,東S,"498","+4.0 (+0.81%) "
6156,エーワン精密,東S,"1,999","+9.0 (+0.45%) "
6157,日進工具,東S,"887","-33.0 (-3.59%) "
6158,和井田製作所,東S,"955","-32.0 (-3.24%) "
6159,ミクロン精密,東S,"2,070","0.0 (0.00%) "
6161,エスティック,東S,"1,021","-6.0 (-0.58%) "
6165,パンチ工業,東S,"487","+1.0 (+0.21%) "
6166,中村超硬,東G,"753","-14.0 (-1.83%) "
6167,冨士ダイス,東P,"1,005","+5.0 (+0.50%) "
6168,ＯＮＥ　ＧＲＯＵＰ,東PRO,"--","-- (--%) "
6171,土木管理総合試験所,東S,"397","-1.0 (-0.25%) "
6173,アクアライン,東G,"115","-9.0 (-7.26%) "
6174,デンタス,東PRO,"--","-- (--%) "
6176,ブランジスタ,東S,"881","-1.0 (-0.11%) "
6177,ＡｐｐＢａｎｋ,東G,"110","-1.0 (-0.90%) "
6178,日本郵政,東P,"1,757.5","-22.0 (-1.24%) "
6180,ＧＭＯメディア,東G,"4,455","+50.0 (+1.14%) "
6181,タメニー,東G,"94","-1.0 (-1.05%) "
6182,メタリアル,東G,"455","-6.0 (-1.30%) "
6183,ベルシステム２４ＨＬＤＧ,東P,"1,487","+6.0 (+0.41%) "
6184,鎌倉新書,東P,"478","+6.0 (+1.27%) "
6185,ＳＭＮ,東S,"385","-5.0 (-1.28%) "
6186,一蔵,東S,"379","-2.0 (-0.52%) "
6189,グローバルキッズＣＯＭＰＡＮＹ,東S,"1,026","+4.0 (+0.39%) "
6190,フェニックスバイオ,東G,"431","-9.0 (-2.05%) "
6191,エアトリ,東P,"685","+2.0 (+0.29%) "
6193,バーチャレクスＨＬＤＧ,東G,"981","+4.0 (+0.41%) "
6194,アトラエ,東P,"650","-3.0 (-0.46%) "
6195,ホープ,東G,"223","+4.0 (+1.83%) "
6196,ストライクグループ,東P,"1,258","+41.0 (+3.37%) "
6197,ソラスト,東P,"1,117","0.0 (0.00%) "
6198,キャリア,東G,"242","+1.0 (+0.41%) "
6199,セラク,東S,"1,374","-45.0 (-3.17%) "
6200,インソース,東P,"677","0.0 (0.00%) "
6201,豊田自動織機,東P,"20,465","-5.0 (-0.02%) "
6203,豊和工業,東S,"1,505","+12.0 (+0.80%) "
6208,石川製作所,東S,"2,219","-21.0 (-0.94%) "
6209,リケンＮＰＲ,東P,"3,805","-10.0 (-0.26%) "
6217,津田駒工業,東S,"1,760","-213.0 (-10.80%) "
6218,エンシュウ,東S,"563","+7.0 (+1.26%) "
6222,島精機製作所,東P,"916","-24.0 (-2.55%) "
6223,西部技研,東S,"2,168","+79.0 (+3.78%) "
6224,ＪＲＣ,東G,"1,208","+3.0 (+0.25%) "
6225,エコム,名M,"1,974","-25.0 (-1.25%) "
6226,守谷輸送機工業,東S,"1,945","+69.0 (+3.68%) "
6227,ＡＩメカテック,東S,"6,630","+40.0 (+0.61%) "
6228,ジェイ・イー・ティ,東S,"624","+6.0 (+0.97%) "
6229,オーケーエム,東S,"1,894","-48.0 (-2.47%) "
6230,ＳＡＮＥＩ,東S,"2,129","-32.0 (-1.48%) "
6231,木村工機,東S,"12,740","+940.0 (+7.97%) "
6232,ＡＣＳＬ,東G,"2,350","-188.0 (-7.41%) "
6233,ＫＬＡＳＳ,東S,"400","+1.0 (+0.25%) "
6235,オプトラン,東P,"3,845","-80.0 (-2.04%) "
6237,イワキポンプ,東P,"2,665","+13.0 (+0.49%) "
6238,フリュー,東P,"1,283","+2.0 (+0.16%) "
6239,ナガオカ,東S,"1,481","-16.0 (-1.07%) "
6240,ヤマシンフィルタ,東P,"494","+8.0 (+1.65%) "
6245,ヒラノテクシード,東S,"1,769","+20.0 (+1.14%) "
6246,テクノスマート,東S,"1,851","-6.0 (-0.32%) "
6247,日阪製作所,東P,"1,561","-10.0 (-0.64%) "
6248,横田製作所,東S,"1,925","-30.0 (-1.53%) "
6249,ゲームカードＨＬＤＧ,東S,"2,682","0.0 (0.00%) "
6250,やまびこ,東P,"3,825","+20.0 (+0.53%) "
6254,野村マイクロ・サイエンス,東P,"3,735","+75.0 (+2.05%) "
6255,エヌ・ピー・シー,東G,"790","-11.0 (-1.37%) "
6257,藤商事,東S,"972","-4.0 (-0.41%) "
6258,平田機工,東P,"3,065","+45.0 (+1.49%) "
6262,ＰＥＧＡＳＵＳ,東S,"816","+21.0 (+2.64%) "
6264,マルマエ,東P,"1,902","-83.0 (-4.18%) "
6265,コンバム,東S,"3,020","+85.0 (+2.90%) "
6266,タツモ,東P,"2,805","+97.0 (+3.58%) "
6267,ゼネラルパッカー,東S,"3,870","+15.0 (+0.39%) "
6268,ナブテスコ,東P,"5,032","+344.0 (+7.34%) "
6269,三井海洋開発,東P,"12,700","-450.0 (-3.42%) "
6272,レオン自動機,東P,"1,500","+8.0 (+0.54%) "
6273,ＳＭＣ,東P,"75,480","+5,010.0 (+7.11%) "
6276,シリウスビジョン,東S,"330","+18.0 (+5.77%) "
6277,ホソカワミクロン,東P,"6,060","+40.0 (+0.66%) "
6278,ユニオンツール,東P,"16,560","-360.0 (-2.13%) "
6279,瑞光,東P,"868","+7.0 (+0.81%) "
6282,オイレス工業,東P,"2,557","+40.0 (+1.59%) "
6284,日精エー・エス・ビー機械,東P,"8,070","+70.0 (+0.88%) "
6286,靜甲,東S,"1,556","-13.0 (-0.83%) "
6287,サトー,東P,"2,096","+18.0 (+0.87%) "
6289,技研製作所,東P,"1,772","-28.0 (-1.56%) "
6291,日本エアーテック,東S,"1,235","+8.0 (+0.65%) "
6292,カワタ,東S,"785","-2.0 (-0.25%) "
6294,オカダアイヨン,東P,"2,207","0.0 (0.00%) "
6298,ワイエイシイＨＬＤＧ,東P,"1,184","+21.0 (+1.81%) "
6301,小松製作所,東P,"7,053","+146.0 (+2.11%) "
6302,住友重機械工業,東P,"5,231","+122.0 (+2.39%) "
6305,日立建機,東P,"5,432","-11.0 (-0.20%) "
6306,日工,東P,"795","-4.0 (-0.50%) "
6307,サンセイ,東S,"522","+2.0 (+0.38%) "
6309,巴工業,東P,"1,815","+25.0 (+1.40%) "
6310,井関農機,東P,"1,629","-4.0 (-0.24%) "
6315,ＴＯＷＡ,東P,"2,742","+143.0 (+5.50%) "
6316,丸山製作所,東S,"2,369","+6.0 (+0.25%) "
6317,北川鉄工所,東S,"1,536","-2.0 (-0.13%) "
6322,タクミナ,東S,"1,566","+4.0 (+0.26%) "
6323,ローツェ,東P,"3,996","+358.0 (+9.84%) "
6324,ハーモニック・ドライブ・システ,東P,"4,885","+690.0 (+16.45%) "
6325,タカキタ,東S,"399","-5.0 (-1.24%) "
6326,クボタ,東P,"2,491.5","-67.5 (-2.64%) "
6327,北川精機,東S,"2,185","+85.0 (+4.05%) "
6328,荏原実業,東P,"2,411","+18.0 (+0.75%) "
6330,東洋エンジニアリング,東P,"2,315","-14.0 (-0.60%) "
6331,三菱化工機,東P,"3,285","+75.0 (+2.34%) "
6332,月島ＨＬＤＧ,東P,"3,140","+85.0 (+2.78%) "
6333,ＴＥＩＫＯＫＵ,東P,"2,835","+48.0 (+1.72%) "
6334,明治機械,東S,"407","+7.0 (+1.75%) "
6335,東京機械製作所,東S,"472","-12.0 (-2.48%) "
6336,石井表記,東S,"1,102","-79.0 (-6.69%) "
6337,テセック,東S,"2,833","+81.0 (+2.94%) "
6338,タカトリ,東S,"1,699","+44.0 (+2.66%) "
6339,新東工業,東P,"977","-5.0 (-0.51%) "
6340,澁谷工業,東P,"3,405","+45.0 (+1.34%) "
6342,太平製作所,東S,"2,759","+7.0 (+0.25%) "
6343,フリージア・マクロス,東S,"162","-5.0 (-2.99%) "
6345,アイチ,東P,"1,422","+76.0 (+5.65%) "
6346,キクカワエンタープライズ,東S,"6,250","0.0 (0.00%) "
6347,プラコー,東S,"290","-10.0 (-3.33%) "
6349,小森コーポレーション,東P,"1,506","-45.0 (-2.90%) "
6351,鶴見製作所,東P,"2,176","+9.0 (+0.42%) "
6356,日本ギア工業,東S,"1,640","-26.0 (-1.56%) "
6357,三精テクノロジーズ,東S,"2,127","0.0 (0.00%) "
6358,酒井重工業,東P,"2,037","+2.0 (+0.10%) "
6360,東京自働機械製作所,東S,"3,990","-35.0 (-0.87%) "
6361,荏原製作所,東P,"5,446","+142.0 (+2.68%) "
6363,酉島製作所,東P,"3,130","+15.0 (+0.48%) "
6364,ＡＩＲＭＡＮ,東P,"1,980","-9.0 (-0.45%) "
6365,電業社機械製作所,東S,"5,610","-270.0 (-4.59%) "
6366,千代田化工建設,東S,"1,027","0.0 (0.00%) "
6367,ダイキン工業,東P,"21,475","-90.0 (-0.42%) "
6368,オルガノ,東P,"16,300","+440.0 (+2.77%) "
6369,トーヨーカネツ,東P,"2,717","-6.0 (-0.22%) "
6370,栗田工業,東P,"8,303","+507.0 (+6.50%) "
6371,椿本チエイン,東P,"2,311","+19.0 (+0.83%) "
6376,日機装,東P,"2,589","-55.0 (-2.08%) "
6378,木村化工機,東S,"1,282","-25.0 (-1.91%) "
6379,レイズネクスト,東P,"2,224","-10.0 (-0.45%) "
6380,オリエンタルチエン工業,東S,"3,885","+125.0 (+3.32%) "
6381,アネスト岩田,東P,"1,576","-12.0 (-0.76%) "
6382,トリニティ工業,東S,"1,267","+39.0 (+3.18%) "
6383,ダイフク,東P,"6,518","+117.0 (+1.83%) "
6384,昭和真空,東S,"1,673","-27.0 (-1.59%) "
6387,サムコ,東P,"11,100","+240.0 (+2.21%) "
6390,加藤製作所,東P,"1,413","+13.0 (+0.93%) "
6391,加地テック,東S,"4,900","+85.0 (+1.77%) "
6392,ヤマダコーポレーション,東S,"6,800","-50.0 (-0.73%) "
6393,油研工業,東S,"2,998","+6.0 (+0.20%) "
6395,タダノ,東P,"1,371","-13.0 (-0.94%) "
6396,宇野澤組鐵工所,東S,"3,765","-35.0 (-0.92%) "
6400,不二精機,東S,"275","+1.0 (+0.36%) "
6402,兼松エンジニアリング,東S,"1,781","-37.0 (-2.04%) "
6403,水道機工,東S,"4,020","0.0 (0.00%) "
6405,鈴茂器工,東S,"1,111","+1.0 (+0.09%) "
6407,ＣＫＤ,東P,"5,830","+310.0 (+5.62%) "
6408,小倉クラッチ,東S,"--","-- (--%) "
6412,平和,東P,"1,809","-8.0 (-0.44%) "
6413,理想科学工業,東P,"1,060","+7.0 (+0.66%) "
6417,ＳＡＮＫＹＯ,東P,"1,870","-4.5 (-0.24%) "
6418,日本金銭機械,東P,"982","+11.0 (+1.13%) "
6419,マースグループＨＬＤＧ,東P,"2,815","-3.0 (-0.11%) "
6420,ガリレイ,東P,"3,545","+115.0 (+3.35%) "
6424,高見沢サイバネティックス,東S,"904","-2.0 (-0.22%) "
6425,ユニバーサルエンターテインメン,東S,"744","-10.0 (-1.33%) "
6428,オーイズミ,東S,"327","0.0 (0.00%) "
6430,ダイコク電機,東P,"2,334","+26.0 (+1.13%) "
6432,竹内製作所,東P,"7,090","-110.0 (-1.53%) "
6433,ヒーハイスト,東S,"1,664","+155.0 (+10.27%) "
6436,アマノ,東P,"3,637","-158.0 (-4.16%) "
6439,中日本鋳工,名M,"--","-- (--%) "
6440,ＪＵＫＩ,東P,"769","+39.0 (+5.34%) "
6444,サンデン,東S,"171","-2.0 (-1.16%) "
6445,ジャノメ,東P,"1,116","+2.0 (+0.18%) "
6448,ブラザー工業,東P,"2,923","+28.0 (+0.97%) "
6454,マックス,東P,"1,698","+7.0 (+0.41%) "
6455,モリタＨＬＤＧ,東P,"2,759","+44.0 (+1.62%) "
6457,グローリー,東P,"4,015","+14.0 (+0.35%) "
6458,新晃工業,東P,"1,214","+25.0 (+2.10%) "
6459,大和冷機工業,東P,"1,901","+70.0 (+3.82%) "
6460,セガサミーＨＬＤＧ,東P,"2,319.5","-0.5 (-0.02%) "
6463,ＴＰＲ,東P,"1,223","-9.0 (-0.73%) "
6464,ツバキ・ナカシマ,東P,"318","0.0 (0.00%) "
6465,ホシザキ,東P,"5,125","+16.0 (+0.31%) "
6466,ＴＶＥ,東S,"4,605","-350.0 (-7.06%) "
6467,ニチダイ,東S,"345","-1.0 (-0.29%) "
6469,放電精密加工研究所,東S,"2,949","-251.0 (-7.84%) "
6470,大豊工業,東S,"1,104","+12.0 (+1.10%) "
6471,日本精工,東P,"1,188","+27.0 (+2.33%) "
6472,ＮＴＮ,東P,"344.3","+7.6 (+2.26%) "
6473,ジェイテクト,東P,"1,674","-8.0 (-0.48%) "
6474,不二越,東P,"5,010","+150.0 (+3.09%) "
6479,ミネベアミツミ,東P,"3,073","-13.0 (-0.42%) "
6480,日本トムソン,東P,"1,013","+28.0 (+2.84%) "
6481,ＴＨＫ,東P,"5,790","+341.0 (+6.26%) "
6482,ＹＵＳＨＩＮ,東S,"658","-1.0 (-0.15%) "
6484,ＫＶＫ,東S,"2,406","+10.0 (+0.42%) "
6485,前澤給装工業,東S,"1,491","-7.0 (-0.47%) "
6486,イーグル工業,東P,"2,771","-21.0 (-0.75%) "
6488,ヨシタケ,東S,"937","+3.0 (+0.32%) "
6489,前澤工業,東S,"1,845","-15.0 (-0.81%) "
6490,ＰＩＬＬＡＲ,東P,"9,110","+500.0 (+5.81%) "
6492,岡野バルブ製造,東S,"17,050","-1,150.0 (-6.32%) "
6493,ＮＩＴＴＡＮ,東S,"596","-7.0 (-1.16%) "
6494,ＮＦＫ　ＨＬＤＧ,東S,"112","-4.0 (-3.45%) "
6495,宮入バルブ製作所,東S,"181","-15.0 (-7.65%) "
6496,中北製作所,東S,"5,470","+160.0 (+3.01%) "
6497,ハマイ,東S,"1,339","-2.0 (-0.15%) "
6498,キッツ,東P,"2,109","+44.0 (+2.13%) "
6501,日立製作所,東P,"5,356","+127.0 (+2.43%) "
6503,三菱電機,東P,"6,048","+49.0 (+0.82%) "
6504,富士電機,東P,"13,040","+830.0 (+6.80%) "
6505,東洋電機製造,東S,"2,437","-20.0 (-0.81%) "
6506,安川電機,東P,"5,462","+312.0 (+6.06%) "
6507,シンフォニア　テクノロジー,東P,"13,670","+290.0 (+2.17%) "
6508,明電舎,東P,"8,520","+400.0 (+4.93%) "
6513,オリジン,東S,"1,052","-8.0 (-0.75%) "
6516,山洋電気,東P,"6,640","+1,000.0 (+17.73%) "
6517,デンヨー,東P,"3,570","+45.0 (+1.28%) "
6518,三相電機,東S,"1,241","+29.0 (+2.39%) "
6521,オキサイド,東G,"4,645","-110.0 (-2.31%) "
6522,アスタリスク,東G,"1,251","+52.0 (+4.34%) "
6523,ＰＨＣＨＬＤＧ,東P,"995","-5.0 (-0.50%) "
6524,湖北工業,東S,"5,650","+630.0 (+12.55%) "
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩ,東P,"6,731","+85.0 (+1.28%) "
6526,ソシオネクスト,東P,"2,100","+53.5 (+2.61%) "
6527,ワカ製作所,東PRO,"--","-- (--%) "
6532,ベイカレント,東P,"5,072","-290.0 (-5.41%) "
6533,Ｏｒｃｈｅｓｔｒａ　ＨＬＤＧ,東P,"1,019","-18.0 (-1.74%) "
6535,アイモバイル,東P,"525","+3.0 (+0.57%) "
6537,ＷＡＳＨハウス,東G,"355","-2.0 (-0.56%) "
6538,ディスラプターズ,東S,"233","0.0 (0.00%) "
6539,ＭＳ―Ｊａｐａｎ,東P,"951","+2.0 (+0.21%) "
6540,船場,東S,"1,660","-21.0 (-1.25%) "
6543,日宣,東S,"1,177","-2.0 (-0.17%) "
6544,ジャパンエレベーターサービスＨ,東P,"1,558.5","-42.5 (-2.65%) "
6545,インターネットインフィニティー,東G,"710","-5.0 (-0.70%) "
6546,フルテック,東S,"1,162","-8.0 (-0.68%) "
6547,グリーンズ,東S,"2,290","-50.0 (-2.14%) "
6548,旅工房,東G,"135","-2.0 (-1.46%) "
6549,ディーエムソリューションズ,東S,"1,737","-2.0 (-0.12%) "
6551,ツナググループＨＬＤＧ,東S,"661","-1.0 (-0.15%) "
6552,ＧａｍｅＷｉｔｈ,東S,"209","-7.0 (-3.24%) "
6554,エスユーエス,東G,"1,019","-27.0 (-2.58%) "
6555,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,東S,"483","+3.0 (+0.63%) "
6557,ＡＩＡＩグループ,東G,"1,153","-10.0 (-0.86%) "
6558,クックビズ,東G,"688","+1.0 (+0.15%) "
6560,エル・ティー・エス,東P,"1,692","-46.0 (-2.65%) "
6561,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,東G,"790","-10.0 (-1.25%) "
6562,ジーニー,東G,"977","+3.0 (+0.31%) "
6563,みらいワークス,東G,"583","0.0 (0.00%) "
6564,ミダックＨＬＤＧ,東P,"2,130","-6.0 (-0.28%) "
6565,ＡＢホテル,東S,"1,396","-16.0 (-1.13%) "
6566,要興業,東S,"1,538","+61.0 (+4.13%) "
6568,神戸天然物化学,東G,"1,296","+14.0 (+1.09%) "
6570,共和コーポレーション,東S,"1,251","+23.0 (+1.87%) "
6571,キュービーネットＨＬＤＧ,東P,"1,348","+2.0 (+0.15%) "
6572,オープングループ,東P,"219","+1.0 (+0.46%) "
6573,ＣＲＡＶＩＡ,東G,"44","0.0 (0.00%) "
6574,コンヴァノ,東G,"103","-2.0 (-1.90%) "
6576,揚工舎,東PRO,"--","-- (--%) "
6577,ベストワンドットコム,東G,"1,909","+34.0 (+1.81%) "
6578,コレックＨＬＤＧ,東S,"437","-6.0 (-1.35%) "
6579,ログリー,東G,"313","-4.0 (-1.26%) "
6580,ライトアップ,東G,"1,163","+23.0 (+2.02%) "
6584,三櫻工業,東P,"731","0.0 (0.00%) "
6586,マキタ,東P,"5,367","+89.0 (+1.69%) "
6588,東芝テック,東P,"2,716","+31.0 (+1.15%) "
6590,芝浦メカトロニクス,東P,"4,875","-85.0 (-1.71%) "
6592,マブチモーター,東P,"1,594.5","-5.5 (-0.34%) "
6594,ニデック,東P,"2,448","-17.0 (-0.69%) "
6596,筑波精工,東PRO,"--","-- (--%) "
6597,ＨＰＣシステムズ,東G,"2,588","+20.0 (+0.78%) "
6599,エブレン,東S,"3,365","-155.0 (-4.40%) "
6612,バルミューダ,東G,"606","+4.0 (+0.66%) "
6613,ＱＤレーザ,東G,"1,533","+68.0 (+4.64%) "
6614,シキノハイテック,東S,"780","-29.0 (-3.58%) "
6615,ユー・エム・シー・エレクトロニ,東P,"294","+4.0 (+1.38%) "
6616,トレックス・セミコンダクター,東P,"1,937","+46.0 (+2.43%) "
6617,東光高岳,東P,"6,070","+330.0 (+5.75%) "
6619,ダブル・スコープ,東P,"226","-6.0 (-2.59%) "
6620,宮越ＨＬＤＧ,東P,"618","0.0 (0.00%) "
6622,ダイヘン,東P,"14,770","+870.0 (+6.26%) "
6623,愛知電機,名P,"7,640","+110.0 (+1.46%) "
6625,ＪＡＬＣＯ　ＨＬＤＧ,東S,"381","-7.0 (-1.80%) "
6626,ＳＥＭＩＴＥＣ,東S,"2,404","+28.0 (+1.18%) "
6627,テラプローブ,東S,"10,180","+580.0 (+6.04%) "
6629,テクノホライゾン,東S,"1,311","+300.0 (+29.67%) "
6630,ヤーマン,東P,"709","+1.0 (+0.14%) "
6632,ＪＶＣケンウッド,東P,"1,193.5","+13.5 (+1.14%) "
6633,ＣＧＳ　ＨＬＤＧ,東S,"327","+2.0 (+0.62%) "
6634,ＪＮグループ,東S,"97","-2.0 (-2.02%) "
6635,大日光・エンジニアリング,東S,"628","-13.0 (-2.03%) "
6637,寺崎電気産業,東S,"4,060","+90.0 (+2.27%) "
6638,ミマキエンジニアリング,東P,"1,505","+2.0 (+0.13%) "
6643,戸上電機製作所,東S,"6,350","+560.0 (+9.67%) "
6644,大崎電気工業,東P,"1,969","+65.0 (+3.41%) "
6645,オムロン,東P,"5,275","+182.0 (+3.57%) "
6647,森尾電機,東S,"2,900","-40.0 (-1.36%) "
6648,かわでん,東S,"2,082","+1.0 (+0.05%) "
6651,日東工業,東P,"4,325","+60.0 (+1.41%) "
6652,ＩＤＥＣ,東P,"3,285","+65.0 (+2.02%) "
6653,正興電機製作所,東P,"2,484","-9.0 (-0.36%) "
6654,不二電機工業,東S,"1,094","+7.0 (+0.64%) "
6655,東洋電機,名M,"770","-3.0 (-0.39%) "
6656,インスペック,東S,"672","+44.0 (+7.01%) "
6658,シライ電子工業,東S,"677","-7.0 (-1.02%) "
6659,メディアリンクス,東S,"37","0.0 (0.00%) "
6662,ユビテック,東S,"222","0.0 (0.00%) "
6663,太洋テクノレックス,東S,"323","-28.0 (-7.98%) "
6664,オプトエレクトロニクス,東S,"273","-2.0 (-0.73%) "
6666,リバーエレテック,東S,"970","-70.0 (-6.73%) "
6668,アドテックプラズマテクノロジー,東S,"2,710","+96.0 (+3.67%) "
6670,ＭＣＪ,東S,"2,184","0.0 (0.00%) "
6674,ジーエスユアサコーポレーション,東P,"6,235","-15.0 (-0.24%) "
6675,サクサ,東S,"2,176","-5.0 (-0.23%) "
6676,バッファロー,東S,"2,452","-14.0 (-0.57%) "
6677,エスケーエレクトロニクス,東S,"3,365","+105.0 (+3.22%) "
6678,テクノメディカ,東S,"2,172","+42.0 (+1.97%) "
6694,ズーム,東S,"648","-1.0 (-0.15%) "
6695,キャストリコ,東PRO,"--","-- (--%) "
6696,トラース・オン・プロダクト,東G,"360","-8.0 (-2.17%) "
6699,ダイヤモンドエレクトリックＨＤ,東S,"535","-3.0 (-0.56%) "
6701,日本電気,東P,"4,625","+112.0 (+2.48%) "
6702,富士通,東P,"3,825","+129.0 (+3.49%) "
6703,沖電気工業,東P,"3,385","0.0 (0.00%) "
6706,電気興業,東P,"3,295","-30.0 (-0.90%) "
6707,サンケン電気,東P,"9,846","+140.0 (+1.44%) "
6718,アイホン,東P,"2,777","-10.0 (-0.36%) "
6721,ウインテスト,東S,"104","+2.0 (+1.96%) "
6723,ルネサスエレクトロニクス,東P,"3,124","-17.0 (-0.54%) "
6724,セイコーエプソン,東P,"2,051.5","+25.5 (+1.26%) "
6727,ワコム,東P,"719","-27.0 (-3.62%) "
6728,アルバック,東P,"10,100","+327.0 (+3.35%) "
6730,アクセル,東S,"1,165","+20.0 (+1.75%) "
6731,ピクセラ,東S,"174","-5.0 (-2.79%) "
6736,サン電子,東S,"8,190","+210.0 (+2.63%) "
6737,ＥＩＺＯ,東P,"2,060","-8.0 (-0.39%) "
6740,ジャパンディスプレイ,東P,"91","-10.0 (-9.90%) "
6741,日本信号,東P,"1,682","+7.0 (+0.42%) "
6742,京三製作所,東P,"699","0.0 (0.00%) "
6743,大同信号,東S,"813","+18.0 (+2.26%) "
6744,能美防災,東P,"3,975","+70.0 (+1.79%) "
6745,ホーチキ,東P,"1,908","-13.0 (-0.68%) "
6748,星和電機,東S,"740","+2.0 (+0.27%) "
6750,エレコム,東P,"1,603","+3.0 (+0.19%) "
6752,パナソニック　ＨＬＤＧ,東P,"3,103","+224.0 (+7.78%) "
6753,シャープ,東P,"545.3","-9.7 (-1.75%) "
6754,アンリツ,東P,"3,755","+161.0 (+4.48%) "
6757,ＯＳＧコーポレーション,東S,"828","-11.0 (-1.31%) "
6758,ソニーグループ,東P,"3,188","-20.0 (-0.62%) "
6762,ＴＤＫ,東P,"2,718","+28.5 (+1.06%) "
6763,帝国通信工業,東P,"2,701","-50.0 (-1.82%) "
6768,タムラ製作所,東P,"809","+25.0 (+3.19%) "
6769,ザインエレクトロニクス,東S,"1,209","+139.0 (+12.99%) "
6770,アルプスアルパイン,東P,"2,300.5","+60.5 (+2.70%) "
6771,池上通信機,東S,"804","-30.0 (-3.60%) "
6772,東京コスモス電機,東S,"1,273","+42.0 (+3.41%) "
6775,ＴＢグループ,東S,"123","-6.0 (-4.65%) "
6776,天昇電気工業,東S,"279","0.0 (0.00%) "
6777,ｓａｎｔｅｃ　ＨＬＤＧ,東S,"28,680","-20.0 (-0.07%) "
6778,アルチザネットワークス,東S,"628","+7.0 (+1.13%) "
6779,日本電波工業,東P,"1,776","-39.0 (-2.15%) "
6785,鈴木,東P,"3,045","+333.0 (+12.28%) "
6786,ＲＶＨ,東S,"52","-2.0 (-3.70%) "
6787,メイコー,東P,"30,800","+1,360.0 (+4.62%) "
6788,日本トリム,東P,"4,245","-35.0 (-0.82%) "
6794,フォスター電機,東P,"3,040","-75.0 (-2.41%) "
6797,名古屋電機工業,東S,"1,222","+5.0 (+0.41%) "
6798,ＳＭＫ,東P,"3,335","-65.0 (-1.91%) "
6800,ヨコオ,東P,"4,340","-295.0 (-6.36%) "
6803,ティアック,東S,"110","+1.0 (+0.92%) "
6804,ホシデン,東P,"2,717","-85.0 (-3.03%) "
6806,ヒロセ電機,東P,"21,495","-280.0 (-1.29%) "
6807,日本航空電子工業,東P,"2,430","-54.0 (-2.17%) "
6809,ＴＯＡ,東P,"1,707","-6.0 (-0.35%) "
6810,マクセル,東P,"2,139","-9.0 (-0.42%) "
6814,古野電気,東P,"7,140","+60.0 (+0.85%) "
6817,スミダコーポレーション,東P,"1,328","+16.0 (+1.22%) "
